region,GDP per capita (constant 2015 US$)
Guinea,681.8281797
Guinea,693.1141093
Guinea,668.8147463
Guinea,683.9845886
Guinea,704.7373277
Guinea,728.3684414
Guinea,738.840597
Guinea,747.3634151
Guinea,756.4255941
Guinea,816.8470839
Guinea,878.1792764
Guinea,910.652647
Guinea,937.7031368
Guinea,959.4319784
Guinea,972.7790353
Guinea-Bissau,616.0287933
Guinea-Bissau,589.1103518
Guinea-Bissau,625.1416357
Guinea-Bissau,624.4798159
Guinea-Bissau,631.6186268
Guinea-Bissau,643.9364333
Guinea-Bissau,635.8784659
Guinea-Bissau,554.2542937
Guinea-Bissau,589.3221946
Guinea-Bissau,581.1236292
Guinea-Bissau,482.624672
Guinea-Bissau,561.1971643
Guinea-Bissau,575.4559422
Guinea-Bissau,547.1297035
Guinea-Bissau,587.6622314
Guinea-Bissau,602.7087505
Guinea-Bissau,588.7445687
Guinea-Bissau,596.4960547
Guinea-Bissau,614.2279846
Guinea-Bissau,641.3862947
Guinea-Bissau,669.8077908
Guinea-Bissau,689.5855526
Guinea-Bissau,677.3730232
Guinea-Bissau,669.4401232
Guinea-Bissau,670.0301455
Guinea-Bissau,682.2275174
Guinea-Bissau,745.7581633
Guinea-Bissau,779.3110737
Guinea-Bissau,550.0900408
Guinea-Bissau,545.4120504
Guinea-Bissau,563.6243086
Guinea-Bissau,563.8086023
Guinea-Bissau,545.9668155
Guinea-Bissau,536.5610155
Guinea-Bissau,538.5425209
Guinea-Bissau,548.2073639
Guinea-Bissau,547.2321729
Guinea-Bissau,550.876494
Guinea-Bissau,554.063491
Guinea-Bissau,558.192083
Guinea-Bissau,569.0176241
Guinea-Bissau,599.0451997
Guinea-Bissau,573.2171965
Guinea-Bissau,576.1798854
Guinea-Bissau,566.5355767
Guinea-Bissau,585.9570106
Guinea-Bissau,607.1663348
Guinea-Bissau,627.6169351
Guinea-Bissau,620.7710283
Guinea-Bissau,633.7257438
Guinea-Bissau,604.595146
Guinea-Bissau,613.8981099
Guyana,2720.069888
Guyana,2767.283675
Guyana,2722.754984
Guyana,2327.370185
Guyana,2529.600174
Guyana,2734.963007
Guyana,2821.530918
Guyana,2891.693476
Guyana,2875.231051
Guyana,3031.988999
Guyana,3119.142687
Guyana,3177.299027
Guyana,3037.465967
Guyana,3042.109568
Guyana,3241.635448
Guyana,3479.415096
Guyana,3495.557669
Guyana,3368.343746
Guyana,3276.388408
Guyana,3191.854663
Guyana,3231.783461
Guyana,3273.783739
Guyana,2842.138587
Guyana,2653.401616
Guyana,2527.648996
Guyana,2599.479146
Guyana,2590.022713
Guyana,2629.749201
Guyana,2550.169395
Guyana,2442.670103
Guyana,2386.062574
Guyana,2540.877815
Guyana,2734.681207
Guyana,2949.569751
Guyana,3191.173002
Guyana,3342.17966
Guyana,3599.05641
Guyana,3813.20336
Guyana,3741.813067
Guyana,3845.882814
Guyana,3788.250004
Guyana,3870.738604
Guyana,3911.933265
Guyana,3885.979511
Guyana,3947.447297
Guyana,3874.076933
Guyana,4080.009142
Guyana,4384.083878
Guyana,4475.059558
Guyana,4654.5258
Guyana,4868.705563
Guyana,5147.172443
Guyana,5420.67715
Guyana,5592.756441
Guyana,5659.075248
Guyana,5668.429765
Guyana,5852.837731
Guyana,6038.273456
Guyana,6127.705381
Guyana,6348.69809
Guyana,9126.806047
Guyana,10857.33815
Haiti,1714.133732
Haiti,1632.98567
Haiti,1729.346019
Haiti,1666.668643
Haiti,1610.271395
Haiti,1615.062479
Haiti,1576.76797
Haiti,1515.603808
Haiti,1535.662553
Haiti,1565.541433
Haiti,1547.40076
Haiti,1618.083827
Haiti,1604.707064
Haiti,1651.213608
Haiti,1715.423891
Haiti,1702.895659
Haiti,1812.024879
Haiti,1843.394993
Haiti,1920.038324
Haiti,2025.006076
Haiti,2131.889253
Haiti,2030.256288
Haiti,1918.767275
Haiti,1897.436948
Haiti,1865.147674
Haiti,1838.668992
Haiti,1792.341048
Haiti,1741.710989
Haiti,1709.323216
Haiti,1625.472154
Haiti,1608.867998
Haiti,1606.479521
Haiti,1491.679883
Haiti,1383.82016
Haiti,1195.633801
Haiti,1289.645003
Haiti,1318.282707
Haiti,1329.207362
Haiti,1333.654999
Haiti,1345.09655
Haiti,1332.247467
Haiti,1304.049389
Haiti,1294.972367
Haiti,1317.131229
Haiti,1278.126993
Haiti,1295.646935
Haiti,1296.59477
Haiti,1335.349179
Haiti,1348.735462
Haiti,1405.374109
Haiti,1310.82894
Haiti,1362.235822
Haiti,1348.191835
Haiti,1385.572235
Haiti,1388.928403
Haiti,1404.155214
Haiti,1409.577516
Haiti,1425.050912
Haiti,1429.231353
Haiti,1386.518517
Haiti,1322.814058
Haiti,1283.05287
Honduras,1197.054926
Honduras,1184.334979
Honduras,1216.828421
Honduras,1224.350223
Honduras,1253.746112
Honduras,1327.818467
Honduras,1358.994903
Honduras,1398.973498
Honduras,1448.363799
Honduras,1415.547273
Honduras,1423.991231
Honduras,1437.112844
Honduras,1474.40855
Honduras,1543.09836
Honduras,1480.505999
Honduras,1467.558185
Honduras,1571.48587
Honduras,1681.07743
Honduras,1726.5606
Honduras,1767.479237
Honduras,1723.829569
Honduras,1651.298878
Honduras,1568.753689
Honduras,1536.236735
Honduras,1585.862534
Honduras,1627.070221
Honduras,1665.272921
Honduras,1726.064424
Honduras,1707.545282
Honduras,1705.730498
Honduras,1704.926954
Honduras,1602.771684
Honduras,1653.077661
Honduras,1711.754881
Honduras,1668.015748
Honduras,1722.53108
Honduras,1706.687063
Honduras,1736.47708
Honduras,1751.936394
Honduras,1693.721175
Honduras,1768.25189
Honduras,1768.287961
Honduras,1787.096899
Honduras,1821.148304
Honduras,1887.083174
Honduras,1953.323897
Honduras,2033.068792
Honduras,2110.044928
Honduras,2151.19911
Honduras,2054.381772
Honduras,2087.249893
Honduras,2124.185097
Honduras,2169.153819
Honduras,2187.830941
Honduras,2213.437985
Honduras,2257.222712
Honduras,2303.875879
Honduras,2373.788855
Honduras,2423.273299
Honduras,2446.10531
Honduras,2190.971873
Honduras,2428.029181
Hong Kong,
Hong Kong,3955.936123
Hong Kong,4333.755849
Hong Kong,4847.251224
Hong Kong,5139.726629
Hong Kong,5739.49455
Hong Kong,5790.994173
Hong Kong,5737.036936
Hong Kong,5807.295121
Hong Kong,6363.618457
Hong Kong,6782.574267
Hong Kong,7121.984306
Hong Kong,7728.192406
Hong Kong,8435.806466
Hong Kong,8370.751518
Hong Kong,8253.943443
Hong Kong,9468.432126
Hong Kong,10427.05384
Hong Kong,11085.74414
Hong Kong,11709.11217
Hong Kong,12553.00841
Hong Kong,13397.20741
Hong Kong,13579.91825
Hong Kong,14174.57694
Hong Kong,15435.8337
Hong Kong,15386.52693
Hong Kong,16876.12303
Hong Kong,18945.56454
Hong Kong,20386.08059
Hong Kong,20635.39824
Hong Kong,21357.10866
Hong Kong,22388.47488
Hong Kong,23585.5117
Hong Kong,24621.48812
Hong Kong,25526.27493
Hong Kong,25619.85657
Hong Kong,25551.2236
Hong Kong,26631.62697
Hong Kong,24856.59256
Hong Kong,25237.47906
Hong Kong,26933.05945
Hong Kong,26885.23597
Hong Kong,27209.8701
Hong Kong,28096.89825
Hong Kong,30304.07601
Hong Kong,32401.13912
Hong Kong,34457.75822
Hong Kong,36371.38544
Hong Kong,36923.79819
Hong Kong,35938.3457
Hong Kong,38089.75633
Hong Kong,39656.06077
Hong Kong,39887.55825
Hong Kong,40959.69882
Hong Kong,41796.57718
Hong Kong,42431.88828
Hong Kong,43087.26573
Hong Kong,44380.52652
Hong Kong,45280.21137
Hong Kong,44192.38023
Hong Kong,41448.4908
Hong Kong,44481.33976
Hungary,7589.901968
Hungary,7360.213656
Hungary,7326.160507
Hungary,7552.404674
Hungary,7675.578171
Hungary,7695.110537
Hungary,7952.983132
Hungary,8282.39886
Hungary,8560.969094
Hungary,8967.696269
Hungary,9354.480751
Hungary,9825.943199
Hungary,10255.61011
Hungary,10792.73743
Hungary,11278.61603
Hungary,11741.94768
Hungary,11792.77129
Hungary,11932.0384
Hungary,11162.05597
Hungary,11307.7162
Hungary,11551.49893
Hungary,11466.14191
Hungary,11705.00925
Hungary,12233.29937
Hungary,12717.0386
Hungary,13035.35286
Hungary,13628.40449
Hungary,14377.42196
Hungary,15082.67149
Hungary,14427.81888
Hungary,15518.76866
Iceland,34188.35059
Iceland,35557.27725
Iceland,37302.66803
Iceland,39622.60698
Iceland,40725.88604
Iceland,42174.66506
Iceland,43288.0763
Iceland,43143.46058
Iceland,43763.77561
Iceland,46766.01687
Iceland,48850.76586
Iceland,50731.69069
Iceland,53646.36902
Iceland,53821.47082
Iceland,49527.39883
Iceland,48193.7014
Iceland,48933.54566
Iceland,49191.57442
Iceland,50946.81626
Iceland,51233.24405
Iceland,52951.68151
Iceland,55513.6423
Iceland,56501.45768
Iceland,57697.59828
Iceland,57806.06375
Iceland,52983.81182
Iceland,54417.28905
India,305.7891781
India,309.9466098
India,311.741114
India,322.8855503
India,339.0572261
India,322.8231382
India,315.7759032
India,333.3168067
India,337.2157129
India,351.4399134
India,361.4860279
India,359.368783
India,349.5079909
India,352.9895643
India,349.1983544
India,372.7126061
India,370.6326383
India,388.8384683
India,402.0546078
India,372.6162054
India,388.8226781
India,402.9014135
India,407.5855138
India,427.5275847
India,433.9315544
India,446.5772164
India,457.5652724
India,465.3071034
India,499.0845185
India,517.4201978
India,534.4839608
India,528.8980397
India,546.4408786
India,560.7984262
India,586.1753053
India,618.1391274
India,651.9581873
India,665.4659348
India,693.4083247
India,740.9160409
India,755.4820979
India,777.7334583
India,793.1007558
India,840.8178259
India,892.3818718
India,947.7631892
India,1008.666876
India,1070.13126
India,1087.582753
India,1156.880366
India,1238.014405
India,1285.282701
India,1337.475763
India,1404.544982
India,1490.028121
India,1590.173918
India,1701.183796
India,1795.911383
India,1891.137944
India,1941.815083
India,1796.48874
India,1936.942702
Indonesia,597.1474045
Indonesia,614.5041307
Indonesia,608.8708057
Indonesia,579.016843
Indonesia,582.9756525
Indonesia,574.8178097
Indonesia,577.1514138
Indonesia,570.2530006
Indonesia,615.8182664
Indonesia,640.1724704
Indonesia,670.1360355
Indonesia,698.3062023
Indonesia,728.029693
Indonesia,766.8030878
Indonesia,801.4775491
Indonesia,825.3391273
Indonesia,862.0387138
Indonesia,910.6672906
Indonesia,949.8787738
Indonesia,993.5164092
Indonesia,1067.172027
Indonesia,1124.618196
Indonesia,1123.649991
Indonesia,1146.72782
Indonesia,1198.460067
Indonesia,1202.353394
Indonesia,1246.579727
Indonesia,1283.962695
Indonesia,1330.953444
Indonesia,1408.502487
Indonesia,1483.638036
Indonesia,1556.806668
Indonesia,1629.847983
Indonesia,1706.952369
Indonesia,1805.60389
Indonesia,1922.352123
Indonesia,2039.362994
Indonesia,2101.254155
Indonesia,1797.083927
Indonesia,1784.3336
Indonesia,1845.227806
Indonesia,1885.679757
Indonesia,1943.644933
Indonesia,2009.489789
Indonesia,2083.882515
Indonesia,2174.915228
Indonesia,2264.93574
Indonesia,2377.255
Indonesia,2487.611303
Indonesia,2569.87422
Indonesia,2695.868178
Indonesia,2826.480449
Indonesia,2959.514486
Indonesia,3086.323125
Indonesia,3203.484296
Indonesia,3322.581688
Indonesia,3453.04944
Indonesia,3591.780038
Indonesia,3741.305277
Indonesia,3892.421673
Indonesia,3780.14121
Indonesia,3892.53899
"Iran, Islamic Republic of",2348.429918
"Iran, Islamic Republic of",2522.308737
"Iran, Islamic Republic of",2646.980649
"Iran, Islamic Republic of",2753.708497
"Iran, Islamic Republic of",2901.087085
"Iran, Islamic Republic of",3296.423028
"Iran, Islamic Republic of",3569.706304
"Iran, Islamic Republic of",3859.757337
"Iran, Islamic Republic of",4293.816558
"Iran, Islamic Republic of",4822.203382
"Iran, Islamic Republic of",5197.605515
"Iran, Islamic Republic of",5743.415586
"Iran, Islamic Republic of",6393.164649
"Iran, Islamic Republic of",6675.966123
"Iran, Islamic Republic of",6860.918299
"Iran, Islamic Republic of",6638.431523
"Iran, Islamic Republic of",7622.344737
"Iran, Islamic Republic of",7190.912297
"Iran, Islamic Republic of",6073.006987
"Iran, Islamic Republic of",5169.02398
"Iran, Islamic Republic of",3914.121007
"Iran, Islamic Republic of",3512.806446
"Iran, Islamic Republic of",4120.734161
"Iran, Islamic Republic of",4418.726753
"Iran, Islamic Republic of",3959.315274
"Iran, Islamic Republic of",3893.510148
"Iran, Islamic Republic of",3394.254755
"Iran, Islamic Republic of",3279.251308
"Iran, Islamic Republic of",2986.998137
"Iran, Islamic Republic of",3079.578665
"Iran, Islamic Republic of",3363.510122
"Iran, Islamic Republic of",3647.571115
"Iran, Islamic Republic of",3680.217878
"Iran, Islamic Republic of",3602.815106
"Iran, Islamic Republic of",3528.030693
"Iran, Islamic Republic of",3564.661775
"Iran, Islamic Republic of",3741.581359
"Iran, Islamic Republic of",3738.567343
"Iran, Islamic Republic of",3757.343087
"Iran, Islamic Republic of",3772.355939
"Iran, Islamic Republic of",3927.709225
"Iran, Islamic Republic of",3953.4797
"Iran, Islamic Republic of",4231.47891
"Iran, Islamic Republic of",4554.593875
"Iran, Islamic Republic of",4675.940807
"Iran, Islamic Republic of",4748.030256
"Iran, Islamic Republic of",4908.959954
"Iran, Islamic Republic of",5232.703551
"Iran, Islamic Republic of",5174.354774
"Iran, Islamic Republic of",5155.857252
"Iran, Islamic Republic of",5378.717713
"Iran, Islamic Republic of",5450.938215
"Iran, Islamic Republic of",5180.08603
"Iran, Islamic Republic of",5027.484719
"Iran, Islamic Republic of",5178.900709
"Iran, Islamic Republic of",4990.936798
"Iran, Islamic Republic of",5332.101034
"Iran, Islamic Republic of",5401.455939
"Iran, Islamic Republic of",5211.111643
"Iran, Islamic Republic of",5017.117217
"Iran, Islamic Republic of",5141.084779
"Iran, Islamic Republic of",5344.958027
Iraq,1280.012209
Iraq,1276.82958
Iraq,1289.328919
Iraq,1312.656987
Iraq,1316.021347
Iraq,1328.061549
Iraq,1491.171412
Iraq,1623.359326
Iraq,1841.661534
Iraq,1815.987773
Iraq,2056.176631
Iraq,2407.513957
Iraq,2911.173342
Iraq,2804.929615
Iraq,2820.952385
Iraq,2380.414915
Iraq,2272.880586
Iraq,2250.769369
Iraq,2297.853923
Iraq,2443.610544
Iraq,2387.151767
Iraq,2252.346938
Iraq,3511.166626
Iraq,1249.067988
Iraq,1607.587598
Iraq,1995.728688
Iraq,1975.178963
Iraq,1949.578352
Iraq,2095.373722
Iraq,2461.728646
Iraq,3215.740793
Iraq,3659.353494
Iraq,4138.188056
Iraq,4079.111967
Iraq,3626.353495
Iraq,2227.969216
Iraq,3320.379004
Iraq,3277.112003
Iraq,3437.363458
Iraq,3532.080647
Iraq,3749.765879
Iraq,3739.455551
Iraq,3854.688465
Iraq,4003.052712
Iraq,4360.745748
Iraq,4479.470546
Iraq,4333.824112
Iraq,4416.943049
Iraq,4903.823396
Iraq,4702.400617
Iraq,4710.976282
Iraq,4854.386633
Iraq,4204.176698
Iraq,4224.253835
Ireland,12150.94959
Ireland,12426.3445
Ireland,13037.57859
Ireland,13435.90575
Ireland,13778.14573
Ireland,14319.96358
Ireland,14302.22131
Ireland,15268.4385
Ireland,16135.18095
Ireland,16410.91723
Ireland,16722.70391
Ireland,17077.60956
Ireland,17303.20843
Ireland,17138.99953
Ireland,17774.80186
Ireland,18293.95648
Ireland,18207.32285
Ireland,19054.37136
Ireland,20134.44516
Ireland,21389.6346
Ireland,23181.01785
Ireland,23492.87181
Ireland,24113.22631
Ireland,24639.03714
Ireland,25954.70535
Ireland,28309.77569
Ireland,30159.3419
Ireland,33149.33488
Ireland,35681.11682
Ireland,38996.20661
Ireland,42098.27937
Ireland,43631.69631
Ireland,45433.57889
Ireland,46046.65348
Ireland,48281.50838
Ireland,49952.50294
Ireland,51049.05497
Ireland,52227.89555
Ireland,48879.22787
Ireland,45919.68274
Ireland,46438.76969
Ireland,46622.23949
Ireland,46422.52574
Ireland,46698.55665
Ireland,50368.13774
Ireland,62053.98444
Ireland,62588.66828
Ireland,67486.2718
Ireland,72339.42185
Ireland,75239.30289
Ireland,79074.54014
Ireland,88966.67216
Isle of Man,18312.64034
Isle of Man,18424.77749
Isle of Man,21847.53013
Isle of Man,23683.30212
Isle of Man,26054.83687
Isle of Man,27384.64753
Isle of Man,28065.14125
Isle of Man,28145.70367
Isle of Man,28154.17526
Isle of Man,28721.55056
Isle of Man,29709.07388
Isle of Man,30830.44682
Isle of Man,32961.29128
Isle of Man,35396.65943
Isle of Man,39666.25663
Isle of Man,44532.15524
Isle of Man,46337.56051
Isle of Man,48305.34943
Isle of Man,50778.52388
Isle of Man,53303.1361
Isle of Man,55548.91132
Isle of Man,58279.62661
Isle of Man,62131.09864
Isle of Man,66072.78454
Isle of Man,68552.13628
Isle of Man,69216.81232
Isle of Man,70790.68702
Isle of Man,71759.65037
Isle of Man,77011.7571
Isle of Man,80386.27731
Isle of Man,84780.30896
Isle of Man,84759.34595
Isle of Man,90807.42118
Isle of Man,94917.34565
Isle of Man,96792.42414
Isle of Man,96856.43894
Israel,25872.23042
Israel,26698.23157
Israel,27026.48143
Israel,27502.57385
Israel,27704.0216
Israel,29321.3254
Israel,28733.94126
Israel,28128.84607
Israel,28010.60746
Israel,28836.51318
Israel,29503.90146
Israel,30605.156
Israel,31880.34505
Israel,32337.19771
Israel,31852.2672
Israel,33048.55459
Israel,34247.62328
Israel,34491.16011
Israel,35348.30685
Israel,36035.25775
Israel,36206.52222
Israel,37109.02182
Israel,37953.04046
Israel,38744.16044
Israel,39591.36876
Israel,38176.75434
Israel,40805.19176
Italy,9687.647006
Italy,10412.90484
Italy,10984.31067
Italy,11516.17676
Italy,11741.37937
Italy,12023.41272
Italy,12644.32138
Italy,13454.27585
Italy,14244.52546
Italy,15027.85749
Italy,15736.18363
Italy,15947.72206
Italy,16442.65799
Italy,17495.28505
Italy,18337.16058
Italy,17846.97455
Italy,19023.50417
Italy,19427.91106
Italy,19986.06258
Italy,21115.91946
Italy,21795.25452
Italy,21952.88486
Italy,22027.35453
Italy,22276.81238
Italy,22990.29033
Italy,23626.74927
Italy,24301.14338
Italy,25074.26732
Italy,26113.35552
Italy,26977.93266
Italy,27490.63204
Italy,27894.24279
Italy,28107.85903
Italy,27851.12136
Italy,28444.41025
Italy,29265.08905
Italy,29627.48695
Italy,30153.77518
Italy,30690.91172
Italy,31184.61639
Italy,32350.90437
Italy,32963.67061
Italy,32998.20319
Italy,32897.39078
Italy,33150.47622
Italy,33257.7698
Italy,33751.70002
Italy,34081.09033
Italy,33530.36014
Italy,31615.27081
Italy,32058.17399
Italy,32229.45679
Italy,31184.55843
Italy,30257.62743
Italy,29979.91872
Italy,30242.38614
Italy,30685.6459
Italy,31244.2271
Italy,31593.48026
Italy,32114.29986
Italy,29353.81544
Italy,31505.94892
Jamaica,3971.267434
Jamaica,3993.921282
Jamaica,4172.931204
Jamaica,4351.75379
Jamaica,4812.561729
Jamaica,4860.137216
Jamaica,5648.069845
Jamaica,5255.862417
Jamaica,4958.235672
Jamaica,4875.879072
Jamaica,4490.313129
Jamaica,4319.526825
Jamaica,4264.171908
Jamaica,4166.001946
Jamaica,3875.328888
Jamaica,3920.501639
Jamaica,3941.683541
Jamaica,3957.24739
Jamaica,3842.327352
Jamaica,3683.77189
Jamaica,3714.485197
Jamaica,3971.149067
Jamaica,4096.430952
Jamaica,4355.94789
Jamaica,4503.503829
Jamaica,4682.561817
Jamaica,4729.603513
Jamaica,5123.461136
Jamaica,5141.813524
Jamaica,5209.815576
Jamaica,5155.563886
Jamaica,5052.760213
Jamaica,4893.406264
Jamaica,4907.146365
Jamaica,4920.069867
Jamaica,4961.171539
Jamaica,5035.634838
Jamaica,5195.08562
Jamaica,5238.173455
Jamaica,5259.643809
Jamaica,5386.377383
Jamaica,5440.124474
Jamaica,5375.761261
Jamaica,5121.338127
Jamaica,5025.493171
Jamaica,5089.604869
Jamaica,5033.358272
Jamaica,5035.128281
Jamaica,5049.08007
Jamaica,5077.550622
Jamaica,5132.22647
Jamaica,5172.9157
Jamaica,5264.196092
Jamaica,5307.509981
Jamaica,4765.474364
Jamaica,4971.889955
Japan,6260.67597
Japan,6952.109597
Japan,7501.445444
Japan,8055.041395
Japan,8902.495553
Japan,9319.706558
Japan,10217.41421
Japan,11232.9061
Japan,12537.88089
Japan,13935.68627
Japan,14114.31582
Japan,14456.8212
Japan,15455.13694
Japan,16463.27917
Japan,16046.78468
Japan,16333.67482
Japan,16801.92503
Japan,17370.61655
Japan,18120.72843
Japan,18953.33391
Japan,19334.37474
Japan,20011.82925
Japan,20525.29585
Japan,21122.96484
Japan,21912.15186
Japan,22898.99424
Japan,23527.71252
Japan,24503.08457
Japan,26026.86488
Japan,27199.93997
Japan,28422.21312
Japan,29308.27409
Japan,29462.65397
Japan,29232.43979
Japan,29466.75525
Japan,30171.16379
Japan,31046.17015
Japan,31276.19308
Japan,30795.08889
Japan,30636.26612
Japan,31430.63113
Japan,31476.05207
Japan,31416.12418
Japan,31830.21758
Japan,32515.1158
Japan,33098.54747
Japan,33531.51856
Japan,33990.03603
Japan,33557.6454
Japan,31651.08377
Japan,32942.20208
Japan,33011.13423
Japan,33518.44494
